==============================================================================================================================================================
idle: 1800 S.  stree: 3600 S.  idle2: 1800 S.  logfile: /home/root/robe/stress.log.  processes: 6.
==============================================================================================================================================================
2021-03-07 22:53:11 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.22 C.  PL temperature: 38.53 C.
2021-03-07 22:53:16 +0800  %Cpu(s): 87.7 us, 12.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.59 C.  PL temperature: 38.90 C.
2021-03-07 22:53:22 +0800  %Cpu(s): 96.0 us,  4.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.20 C.  PL temperature: 38.65 C.
2021-03-07 22:53:27 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.36 C.  PL temperature: 38.42 C.
2021-03-07 22:53:32 +0800  %Cpu(s): 97.2 us,  2.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.42 C.  PL temperature: 37.99 C.
2021-03-07 22:53:37 +0800  %Cpu(s): 94.7 us,  5.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.78 C.  PL temperature: 38.76 C.
2021-03-07 22:53:43 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.82 C.  PL temperature: 37.85 C.
2021-03-07 22:53:48 +0800  %Cpu(s): 97.4 us,  2.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.28 C.  PL temperature: 38.28 C.
2021-03-07 22:53:53 +0800  %Cpu(s): 94.9 us,  5.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.54 C.  PL temperature: 39.48 C.
2021-03-07 22:53:59 +0800  %Cpu(s): 93.6 us,  6.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.48 C.  PL temperature: 40.19 C.
2021-03-07 22:54:04 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.74 C.  PL temperature: 38.64 C.
2021-03-07 22:54:09 +0800  %Cpu(s): 90.4 us,  9.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.20 C.  PL temperature: 38.92 C.
2021-03-07 22:54:15 +0800  %Cpu(s): 94.8 us,  5.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.71 C.  PL temperature: 38.73 C.
2021-03-07 22:54:20 +0800  %Cpu(s): 79.7 us, 20.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.71 C.  PL temperature: 39.17 C.
2021-03-07 22:54:25 +0800  %Cpu(s): 92.1 us,  6.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  1.3 si,  0.0 st  PS temperature: 40.16 C.  PL temperature: 38.73 C.
2021-03-07 22:54:31 +0800  %Cpu(s): 94.7 us,  5.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.71 C.  PL temperature: 39.37 C.
2021-03-07 22:54:36 +0800  %Cpu(s): 93.1 us,  6.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.10 C.  PL temperature: 38.39 C.
2021-03-07 22:54:41 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.32 C.  PL temperature: 38.45 C.
2021-03-07 22:54:46 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.14 C.  PL temperature: 38.53 C.
2021-03-07 22:54:52 +0800  %Cpu(s): 96.2 us,  3.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.93 C.  PL temperature: 38.62 C.
2021-03-07 22:54:57 +0800  %Cpu(s): 94.2 us,  5.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.78 C.  PL temperature: 38.30 C.
2021-03-07 22:55:02 +0800  %Cpu(s): 97.4 us,  2.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.10 C.  PL temperature: 39.88 C.
2021-03-07 22:55:08 +0800  %Cpu(s): 91.8 us,  8.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.00 C.  PL temperature: 39.70 C.
2021-03-07 22:55:13 +0800  %Cpu(s): 94.9 us,  5.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.14 C.  PL temperature: 37.40 C.
2021-03-07 22:55:18 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.67 C.  PL temperature: 39.26 C.
2021-03-07 22:55:24 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.55 C.  PL temperature: 39.32 C.
2021-03-07 22:55:29 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.33 C.  PL temperature: 39.18 C.
2021-03-07 22:55:34 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.28 C.  PL temperature: 38.61 C.
2021-03-07 22:55:39 +0800  %Cpu(s): 94.5 us,  5.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.34 C.  PL temperature: 38.95 C.
2021-03-07 22:55:45 +0800  %Cpu(s): 94.8 us,  5.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.59 C.  PL temperature: 37.60 C.
2021-03-07 22:55:50 +0800  %Cpu(s): 94.9 us,  5.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.41 C.  PL temperature: 38.87 C.
2021-03-07 22:55:55 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.60 C.  PL temperature: 39.26 C.
2021-03-07 22:56:01 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.94 C.  PL temperature: 38.58 C.
2021-03-07 22:56:06 +0800  %Cpu(s): 95.0 us,  5.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.75 C.  PL temperature: 38.03 C.
2021-03-07 22:56:11 +0800  %Cpu(s): 89.9 us, 10.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 43.21 C.  PL temperature: 39.29 C.
2021-03-07 22:56:17 +0800  %Cpu(s): 90.1 us,  9.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 43.12 C.  PL temperature: 38.89 C.
2021-03-07 22:56:22 +0800  %Cpu(s): 86.7 us, 13.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.96 C.  PL temperature: 38.92 C.
2021-03-07 22:56:27 +0800  %Cpu(s): 89.9 us, 10.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.39 C.  PL temperature: 38.72 C.
2021-03-07 22:56:33 +0800  %Cpu(s): 95.8 us,  4.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.78 C.  PL temperature: 39.31 C.
2021-03-07 22:56:38 +0800  %Cpu(s): 93.5 us,  6.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.94 C.  PL temperature: 36.95 C.
2021-03-07 22:56:43 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.65 C.  PL temperature: 39.90 C.
2021-03-07 22:56:49 +0800  %Cpu(s): 91.1 us,  8.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.03 C.  PL temperature: 38.67 C.
2021-03-07 22:56:54 +0800  %Cpu(s): 95.8 us,  4.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.30 C.  PL temperature: 38.72 C.
2021-03-07 22:56:59 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.68 C.  PL temperature: 38.79 C.
2021-03-07 22:57:04 +0800  %Cpu(s): 97.2 us,  2.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.77 C.  PL temperature: 39.25 C.
2021-03-07 22:57:10 +0800  %Cpu(s): 94.5 us,  5.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.02 C.  PL temperature: 39.14 C.
2021-03-07 22:57:15 +0800  %Cpu(s): 93.7 us,  6.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.26 C.  PL temperature: 40.22 C.
2021-03-07 22:57:20 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.05 C.  PL temperature: 38.75 C.
2021-03-07 22:57:26 +0800  %Cpu(s): 94.9 us,  5.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.17 C.  PL temperature: 39.06 C.
2021-03-07 22:57:31 +0800  %Cpu(s): 92.1 us,  7.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.70 C.  PL temperature: 38.50 C.
2021-03-07 22:57:36 +0800  %Cpu(s): 94.5 us,  5.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.30 C.  PL temperature: 39.07 C.
2021-03-07 22:57:42 +0800  %Cpu(s): 95.0 us,  5.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.11 C.  PL temperature: 38.11 C.
2021-03-07 22:57:47 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.41 C.  PL temperature: 39.07 C.
2021-03-07 22:57:52 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 43.32 C.  PL temperature: 39.18 C.
2021-03-07 22:57:57 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.03 C.  PL temperature: 38.50 C.
2021-03-07 22:58:03 +0800  %Cpu(s): 98.6 us,  1.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.69 C.  PL temperature: 39.14 C.
2021-03-07 22:58:08 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.62 C.  PL temperature: 38.87 C.
2021-03-07 22:58:13 +0800  %Cpu(s): 91.4 us,  8.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.79 C.  PL temperature: 39.04 C.
2021-03-07 22:58:19 +0800  %Cpu(s): 94.4 us,  5.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.33 C.  PL temperature: 38.92 C.
2021-03-07 22:58:24 +0800  %Cpu(s): 91.7 us,  8.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.11 C.  PL temperature: 38.36 C.
2021-03-07 22:58:29 +0800  %Cpu(s): 91.9 us,  7.0 sy,  0.0 ni,  1.2 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.79 C.  PL temperature: 38.50 C.
2021-03-07 22:58:35 +0800  %Cpu(s): 89.2 us, 10.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.76 C.  PL temperature: 39.15 C.
2021-03-07 22:58:40 +0800  %Cpu(s): 95.0 us,  5.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.41 C.  PL temperature: 39.73 C.
2021-03-07 22:58:45 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.17 C.  PL temperature: 38.93 C.
2021-03-07 22:58:51 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.30 C.  PL temperature: 38.16 C.
2021-03-07 22:58:56 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.25 C.  PL temperature: 38.20 C.
2021-03-07 22:59:01 +0800  %Cpu(s): 96.2 us,  3.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.06 C.  PL temperature: 38.92 C.
2021-03-07 22:59:06 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.07 C.  PL temperature: 37.88 C.
2021-03-07 22:59:12 +0800  %Cpu(s): 98.6 us,  1.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.85 C.  PL temperature: 37.60 C.
2021-03-07 22:59:17 +0800  %Cpu(s): 94.7 us,  5.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.81 C.  PL temperature: 39.20 C.
2021-03-07 22:59:22 +0800  %Cpu(s): 89.2 us, 10.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.08 C.  PL temperature: 39.48 C.
2021-03-07 22:59:28 +0800  %Cpu(s): 91.9 us,  8.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.80 C.  PL temperature: 39.07 C.
2021-03-07 22:59:33 +0800  %Cpu(s): 93.6 us,  6.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.85 C.  PL temperature: 39.07 C.
2021-03-07 22:59:38 +0800  %Cpu(s): 91.0 us,  7.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  1.3 si,  0.0 st  PS temperature: 41.03 C.  PL temperature: 38.41 C.
2021-03-07 22:59:44 +0800  %Cpu(s): 97.2 us,  2.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.22 C.  PL temperature: 38.92 C.
2021-03-07 22:59:49 +0800  %Cpu(s): 94.9 us,  5.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.50 C.  PL temperature: 39.31 C.
2021-03-07 22:59:54 +0800  %Cpu(s): 94.9 us,  5.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.03 C.  PL temperature: 39.29 C.
2021-03-07 22:59:59 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.74 C.  PL temperature: 38.86 C.
2021-03-07 23:00:05 +0800  %Cpu(s): 96.2 us,  3.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.54 C.  PL temperature: 38.42 C.
2021-03-07 23:00:10 +0800  %Cpu(s): 96.0 us,  4.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.39 C.  PL temperature: 38.61 C.
2021-03-07 23:00:15 +0800  %Cpu(s): 94.5 us,  5.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.16 C.  PL temperature: 39.34 C.
2021-03-07 23:00:21 +0800  %Cpu(s): 93.3 us,  6.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.33 C.  PL temperature: 39.04 C.
2021-03-07 23:00:26 +0800  %Cpu(s): 95.2 us,  4.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.14 C.  PL temperature: 39.62 C.
2021-03-07 23:00:31 +0800  %Cpu(s): 84.8 us, 15.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.50 C.  PL temperature: 39.85 C.
2021-03-07 23:00:37 +0800  %Cpu(s): 90.4 us,  9.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.12 C.  PL temperature: 39.00 C.
2021-03-07 23:00:42 +0800  %Cpu(s): 82.5 us, 16.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  1.2 si,  0.0 st  PS temperature: 41.23 C.  PL temperature: 38.38 C.
2021-03-07 23:00:47 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.39 C.  PL temperature: 39.68 C.
2021-03-07 23:00:52 +0800  %Cpu(s): 96.0 us,  4.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.01 C.  PL temperature: 38.14 C.
2021-03-07 23:00:58 +0800  %Cpu(s): 92.5 us,  7.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.34 C.  PL temperature: 40.29 C.
2021-03-07 23:01:03 +0800  %Cpu(s): 96.2 us,  3.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.37 C.  PL temperature: 39.32 C.
2021-03-07 23:01:08 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.59 C.  PL temperature: 40.08 C.
2021-03-07 23:01:14 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.04 C.  PL temperature: 38.79 C.
2021-03-07 23:01:19 +0800  %Cpu(s): 95.7 us,  4.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.37 C.  PL temperature: 38.48 C.
2021-03-07 23:01:24 +0800  %Cpu(s): 96.2 us,  3.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 43.66 C.  PL temperature: 39.23 C.
2021-03-07 23:01:30 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.98 C.  PL temperature: 38.61 C.
2021-03-07 23:01:35 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.53 C.  PL temperature: 39.96 C.
2021-03-07 23:01:40 +0800  %Cpu(s): 94.5 us,  5.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.44 C.  PL temperature: 38.98 C.
2021-03-07 23:01:46 +0800  %Cpu(s): 94.9 us,  5.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.71 C.  PL temperature: 39.17 C.
2021-03-07 23:01:51 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.37 C.  PL temperature: 39.53 C.
2021-03-07 23:01:56 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.20 C.  PL temperature: 39.00 C.
2021-03-07 23:02:01 +0800  %Cpu(s): 96.0 us,  4.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.16 C.  PL temperature: 39.42 C.
2021-03-07 23:02:07 +0800  %Cpu(s): 92.5 us,  7.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.61 C.  PL temperature: 38.70 C.
2021-03-07 23:02:12 +0800  %Cpu(s): 94.5 us,  5.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.59 C.  PL temperature: 39.43 C.
2021-03-07 23:02:17 +0800  %Cpu(s): 96.0 us,  4.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.23 C.  PL temperature: 38.86 C.
2021-03-07 23:02:23 +0800  %Cpu(s): 95.7 us,  4.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.19 C.  PL temperature: 38.69 C.
2021-03-07 23:02:28 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.77 C.  PL temperature: 38.83 C.
2021-03-07 23:02:33 +0800  %Cpu(s): 93.5 us,  6.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.78 C.  PL temperature: 38.55 C.
2021-03-07 23:02:39 +0800  %Cpu(s): 91.1 us,  8.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.17 C.  PL temperature: 40.21 C.
2021-03-07 23:02:44 +0800  %Cpu(s): 82.6 us, 17.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.56 C.  PL temperature: 39.87 C.
2021-03-07 23:02:49 +0800  %Cpu(s): 85.4 us, 14.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.36 C.  PL temperature: 39.74 C.
2021-03-07 23:02:55 +0800  %Cpu(s): 93.1 us,  6.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.40 C.  PL temperature: 38.51 C.
2021-03-07 23:03:00 +0800  %Cpu(s): 97.4 us,  2.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.24 C.  PL temperature: 39.06 C.
2021-03-07 23:03:05 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.95 C.  PL temperature: 39.14 C.
2021-03-07 23:03:10 +0800  %Cpu(s): 97.1 us,  2.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 43.36 C.  PL temperature: 39.79 C.
2021-03-07 23:03:16 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.14 C.  PL temperature: 39.73 C.
2021-03-07 23:03:21 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.12 C.  PL temperature: 39.18 C.
2021-03-07 23:03:26 +0800  %Cpu(s): 94.5 us,  5.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.06 C.  PL temperature: 39.62 C.
2021-03-07 23:03:32 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.19 C.  PL temperature: 38.98 C.
2021-03-07 23:03:37 +0800  %Cpu(s):100.0 us,  0.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.39 C.  PL temperature: 38.42 C.
2021-03-07 23:03:42 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.23 C.  PL temperature: 39.25 C.
2021-03-07 23:03:48 +0800  %Cpu(s): 95.7 us,  4.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.07 C.  PL temperature: 38.81 C.
2021-03-07 23:03:53 +0800  %Cpu(s): 91.9 us,  8.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 42.56 C.  PL temperature: 38.75 C.
2021-03-07 23:03:58 +0800  %Cpu(s): 97.2 us,  2.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 41.95 C.  PL temperature: 39.07 C.
